age,income,credit_score,debt_ratio,employment_years,Default_Status
30,39365.99171944502,790.6018274278334,0.4625549026386412,7,No Default
60,42563.14021504855,721.2651321243891,0.4760227983110528,5,Default
47,131655.3578331354,728.353354905268,0.47524040309163434,11,No Default
36,107857.45948274795,705.9232020523306,0.17347967298370892,0,No Default
44,53092.71782419984,747.9533569035642,0.3387973236043304,14,No Default
24,83743.15481670623,708.9682383177245,0.2876568166048813,11,No Default
31,139331.9995968242,624.5795298029913,0.24451199711318183,17,No Default
42,100002.74402163202,727.7704046008558,0.4394270069307713,0,No Default
54,56402.353068838165,786.7774256651071,0.20180809906194735,15,No Default
42,28522.487477141083,531.7925994034968,0.3850802049229617,8,Default
39,120328.21296314198,629.4526681173802,0.2072442419565446,13,No Default
28,52612.82052291573,754.915579195188,0.13893575110403816,18,No Default
54,124618.78463076049,815.1764373203914,0.21266013745377696,17,No Default
30,49799.46892298863,477.44134789325074,0.5560310471207466,1,Default
57,54688.971833290554,785.9027507233563,0.2198654249314856,4,No Default
27,18328.57712727636,657.6898962809483,0.19295182540193845,7,Default
38,107901.86813749932,797.261429650786,-0.0061489752527494465,12,No Default
20,28131.580508391497,522.2840153573079,0.15429916706948518,0,Default
36,114351.58351611524,735.1360073933199,0.1935872457900899,7,No Default
33,89593.83059782462,773.5207867858471,0.05096022676499898,19,No Default
28,109794.61700976439,654.2095560085147,0.28720960274365404,4,No Default
22,46944.577169546705,710.6060333715451,0.0995979489924118,10,No Default
37,163151.13825223467,679.9765400089462,0.059312492016717885,6,No Default
35,23545.992235544625,544.8761214571289,0.5359901264726064,0,Default
44,144072.56161654642,694.0532176285114,0.3330710303219264,15,No Default
54,130566.87723263752,695.7380971581097,0.25723346000999914,1,No Default
45,61364.76120527762,652.4532004953926,0.3119498984471963,8,No Default
53,40145.39743161252,678.2310363033912,0.13662926129258504,11,No Default
48,12412.167329438216,814.5727763203615,0.27732030731483975,0,No Default
35,132441.55573565635,623.1012915016122,0.33078654628447596,15,No Default
38,97385.5025864791,642.7167845815427,-0.007076320430212097,6,No Default
52,94711.02397883813,834.435340742654,0.16380365741552871,17,No Default
20,35881.16724830648,661.9656604204081,0.1715884605180366,14,No Default
44,33666.97950190143,506.53381653190564,0.35755627570211856,0,Default
47,21830.436166806594,648.0726923532062,0.5841386674858073,9,Default
31,102320.33081010249,681.8781731580087,0.43822361467690957,0,No Default
48,72855.83652238044,672.996647220467,0.2907459153354854,4,No Default
20,59299.72335372191,577.1088477041503,0.6641503235136833,7,Default
44,124234.94987180813,744.028848617418,0.17549534528830663,8,No Default
34,135287.31958036582,582.965552180697,0.11788179177834503,6,No Default
38,69586.79378456612,769.7158419334967,0.15390893669410777,20,No Default
43,88830.27438006533,729.2704131188535,0.08476554816134882,11,No Default
37,123578.27542620095,704.4115966954256,0.06012859422162232,13,No Default
20,48895.11678254717,776.1447656032645,0.25914810602069616,6,No Default
61,101798.24001896774,670.1336131275177,0.15727014542270393,7,No Default
51,93976.53025242362,814.4687324024312,0.2886429477423295,12,No Default
54,101533.60139095427,856.7529486356063,0.30504157140040306,7,No Default
60,62859.505979718306,799.2374604625018,0.02485742553800907,14,No Default
44,106391.62514407553,827.3506956459759,0.17691362546222056,8,No Default
42,26790.400610285436,799.208875922349,0.00326669031483675,16,No Default
42,97647.48690468883,721.2556962701693,0.14310847236158117,10,No Default
23,11875.872228613367,484.1420785611816,0.4465226602730676,9,Default
20,79729.15497183242,546.8457218528172,0.38407372953280805,6,Default
46,56329.43344591801,577.2933667593297,0.7054575332430829,0,Default
47,115857.18724023654,711.2935065062269,0.5896545122811266,13,No Default
30,15530.423114805079,803.7098442057579,0.3429517352224703,14,No Default
54,77674.91722192195,649.3483240541049,0.4503001438586696,7,Default
38,92746.7827096587,745.0241508953271,0.03572019337645564,10,No Default
63,100209.80019407478,760.0189284790856,0.13443698859144224,5,No Default
42,85206.61843639993,597.5324952882382,0.6530247783671277,0,Default
42,141840.97329698078,797.9157401427864,0.39346784977266863,16,No Default
24,54212.10667277435,733.2790664838844,0.1349250377144331,22,No Default
44,97689.65200719956,776.1641369579816,0.3234407211075374,15,No Default
54,131632.92290422082,678.4728892159649,0.2573210677120431,11,No Default
42,104120.32206577297,837.5182225833031,0.1664498458160199,12,No Default
38,140215.90612892015,717.8310058859045,0.29746266580444536,5,No Default
43,83505.50489916853,794.8031434177245,0.15063925991673893,5,No Default
56,93089.85545629074,634.3512027499559,0.4382087304460727,10,No Default
20,92061.62144930733,812.5429060667177,0.26009919822828687,13,No Default
42,78918.88172773305,575.5567461703474,0.3034585264147737,2,Default
45,79869.82101865657,777.7052648073212,0.3263176769850801,13,No Default
58,99004.85497685357,698.4746024314775,0.266410202939382,7,No Default
36,80957.7111294148,734.0849850485066,0.1745541356901706,4,No Default
44,65503.556615835245,666.3560949278968,0.07636775368995949,0,No Default
42,69875.96993893133,682.3823613239421,0.19934406379893613,11,No Default
37,87587.3015530985,733.1851713179133,0.5585775784672543,10,No Default
41,42234.147443820824,564.3168901435997,0.37715387650376475,3,Default
32,36184.97172913767,653.21943285599,0.12557651885544244,5,No Default
45,61031.704494781065,748.1116788997484,0.5174527304052745,8,Default
31,48536.40228225275,679.9489188940183,0.14523665979761988,21,No Default
38,143235.49866734198,774.6764853502495,0.43690617044359337,1,No Default
65,44552.87676158216,724.8617521827663,0.12906973760909551,1,No Default
46,26250.758620102155,665.5697886872157,0.6214333396317765,3,Default
43,100115.8784227781,781.1321034369294,0.23924324311468395,12,No Default
22,45040.81112481878,578.457942276233,0.5686195601560261,4,Default
30,98275.13837784212,741.6528513511466,0.036026343611138954,7,No Default
56,50053.48873160746,491.140106910603,0.5107923584881866,5,Default
41,40024.1965267401,643.9007972223683,0.357549197333032,4,No Default
38,73863.6428585922,722.135268885034,-0.004054183837840704,15,No Default
20,15068.167589522494,569.7433088273891,0.8640813345125585,0,Default
44,55001.235562302354,788.0797318744849,0.2500120183961501,11,No Default
55,136609.80711969692,772.2489376306335,0.419149526824915,27,No Default
53,144538.88768226226,646.2701192177161,0.14399553487449418,12,No Default
38,61459.764577173126,572.9808215518094,0.26566162174883257,0,No Default
47,85844.05861526434,745.6541012035123,0.23730906723029052,13,No Default
40,83716.15309114908,770.2104740076761,0.16699592541283978,16,No Default
53,71963.48194716785,691.8597713289915,0.06642663050565996,8,No Default
45,28427.383966166315,469.3031843705746,0.679318838381131,11,Default
47,38166.92623468165,664.8291938911499,0.16517007622418794,11,No Default
33,26583.365726364133,612.8946946808996,0.7249653432675768,0,Default
57,102226.6684318629,789.7268074883638,0.30253274152150283,10,No Default
46,61181.43611642254,623.4197522675386,0.18199879652460677,8,No Default
38,71374.70907640467,719.6804252552865,0.4360316669095182,0,No Default
24,63252.688411457435,697.4918712101962,0.14671023971835834,10,No Default
35,42364.57093954534,820.740120709733,0.2118402397415172,8,No Default
33,125530.22281666726,720.619089779015,0.12251722792018974,17,No Default
67,39778.239384628374,543.4358583066268,0.698044548126585,9,Default
53,42166.80809325294,418.9827779701095,0.5075420342682185,5,Default
33,64438.52604146237,645.6012446124423,0.14281109936374328,13,No Default
50,96831.31635720356,696.8215818795311,0.15525158010072865,21,No Default
40,61609.24072880906,724.9590642414978,0.3283300276763828,0,No Default
47,95044.60290624312,862.6529768423577,-0.01974207329823962,3,No Default
24,73339.6688805739,684.0955927564206,0.3566579077140575,10,No Default
37,159328.92450909966,783.5453217074311,0.17484343310659756,5,No Default
49,38498.21716843625,637.7571709828171,0.862523928972436,4,Default
33,84649.77337742649,432.8652630218428,0.6502557351498689,12,Default
32,24308.898097242396,770.0806559882434,0.2011818818919691,11,No Default
58,145827.1877376141,726.2023056395335,0.12387985177623734,9,No Default
29,59351.408787620494,470.5784540633618,0.29279032047272624,13,Default
51,55715.17018690311,687.2085286925775,0.19626391996455225,19,No Default
42,52743.10257935597,713.089471346926,0.17298742153953958,12,No Default
20,113232.93858296663,740.6645930595917,0.5105920876427406,2,No Default
43,110639.17681091012,840.3165632913497,0.27589770912970035,8,No Default
54,41680.09165793301,754.7154317263384,0.27628534468618066,3,No Default
41,122348.51542213406,743.1898014787673,0.5569671544288654,15,No Default
40,56489.948211263196,778.6213291366921,0.2695307220280969,13,No Default
68,22990.976460609527,472.0206413213128,0.46584241415151123,0,Default
74,30176.279375420054,556.3346138479378,0.6694907422393509,0,Default
47,147494.68101047823,646.188566341687,0.22872987919780977,2,No Default
20,23197.509508515584,588.9458080948712,0.5630919038103608,0,Default
33,74935.83117441894,458.2359024011325,0.40682315258015894,6,Default
58,53082.06759816802,775.4115322387141,0.5434308014627977,5,No Default
22,57126.42433639546,695.3242434561661,0.4279726054915876,0,Default
40,17400.169929744545,692.5910388892324,0.38934710703075237,1,Default
54,66645.00345751687,612.76335145976,0.45592271437467125,5,Default
40,20042.92029779856,592.5029390636481,0.5172983238574027,1,Default
31,126015.93176708705,749.2676293701827,0.27870061632704846,4,No Default
41,48351.449447541956,456.71908398949034,0.5909956452261858,0,Default
47,73706.99272757521,649.9476095414644,0.3551231817645471,5,No Default
52,61311.038177232505,651.6806640824572,0.36382046487079367,12,No Default
28,28838.611380269773,661.9102307756073,0.31163643378002354,19,No Default
42,39658.08579020853,662.4395910162971,0.17240611602787445,3,No Default
47,78366.84310037023,652.6939636097895,0.6498216927013525,6,Default
25,98782.21483394419,721.5234935054011,0.5706116239334734,20,No Default
48,78141.70295648003,842.8878352817919,0.3935752052939022,2,Default
20,73805.46223972058,664.768489258083,0.26883068848980396,16,No Default
45,99160.10477428092,733.909529725089,0.2579490084799537,17,No Default
50,73175.90413172088,757.3772784616709,0.2844489036902131,17,No Default
45,117520.75957389256,802.6482839659102,0.1833521323689749,15,No Default
44,86684.84770902016,757.0058712994665,0.49033651579499943,15,No Default
40,136563.8790654036,760.4205658311729,0.48026501412402867,7,No Default
51,53465.024407578545,456.38859875332037,0.5290514861648334,0,Default
64,14485.079544052318,644.7918351166356,0.20197520543528924,1,Default
49,112560.41271876253,605.9073880551268,0.2600920101316161,11,No Default
32,63620.30018312362,671.2786098177377,0.3721853215001235,18,No Default
20,34365.068968821724,471.0654126195923,0.26458856799711256,0,Default
49,124061.71954028748,746.3496363032096,0.18079566700985364,0,No Default
34,105138.65061647627,623.0875933784953,0.37016917895601426,0,Default
33,102608.82074800412,536.7315472362314,0.07007962478563767,11,No Default
61,146215.0090830222,748.7011033839689,0.15367734490702797,8,No Default
26,103412.67827228399,744.6783850882573,0.4231907555177418,8,No Default
23,140479.50978464325,685.41144066364,0.07587122016973678,1,No Default
49,41385.78682472597,702.4998857099839,0.4192745460583146,2,No Default
39,65167.825087230536,776.2614592860107,0.40990148227540085,13,No Default
55,165105.30727439138,745.4484552070513,0.3192703232483897,11,No Default
43,123263.5574867914,641.8498794559134,0.42465884770590456,5,No Default
52,42206.54864350514,559.6446815097135,0.6421751452831048,2,Default
61,97300.40856822373,736.0258392465985,0.23242035079814533,15,No Default
36,87023.45160228625,694.5541686795867,0.3878118778189538,7,No Default
34,111053.75471304638,786.2335696350211,0.31836010734726683,8,No Default
21,61621.047543087305,704.5012575324574,0.07455424813471101,3,No Default
20,87352.58027844138,539.1780736785769,0.5605163093992528,0,Default
55,53096.81532410441,725.3100051541376,0.315825384213714,14,Default
21,29561.37149079198,620.1169995577869,0.453151128919525,9,Default
58,64864.277274619475,413.3125206035127,0.6803939969797269,1,Default
59,87589.55672252885,565.4544320714548,0.5656671258809584,0,Default
51,88990.33678085428,741.8141311738694,0.026045630792663383,17,No Default
53,64995.743835370915,678.865443031529,0.47090444529404873,17,No Default
45,29189.368849437113,600.0616917582443,0.5910022585156335,11,Default
35,25933.60770637969,597.5849168160214,0.18278086343586677,7,Default
20,90735.3149262121,590.5222917852101,0.2369094671446686,10,No Default
24,93423.3764720229,637.1347819432569,0.5344241050446394,0,Default
20,62551.686604998904,666.8688797703143,0.3098855347028913,1,Default
70,106368.76082596826,774.1341717158898,0.36496159208783674,8,No Default
48,64998.52608641322,565.403053531859,0.3773967188885861,3,Default
39,52566.0345943773,769.9247137740874,0.6733085925961806,12,No Default
42,58940.4733033314,721.6626218171542,0.663147930826218,3,Default
59,117037.03497983536,656.2811881862204,0.28345792686818855,9,No Default
20,73667.90887553465,673.1184242507371,0.14699982192610947,14,No Default
51,40951.84739179851,604.5312174926606,0.6044450032320772,0,Default
57,104078.64321984145,685.080487355665,0.08176142096445088,15,No Default
25,56653.11416482948,789.7263028094428,0.1428654436430513,13,No Default
37,98195.8878146026,772.5179006007825,0.1266420261043205,13,No Default
46,79973.23756779676,684.9589936423117,0.4164168369545738,7,No Default
20,38190.12825687531,617.645912916762,0.5175810595551071,8,Default
42,67268.30328674953,566.2446676034647,0.5610180297371758,8,Default
34,81593.32414129985,611.9392957758804,0.5048845644526783,0,Default
47,59595.80834072479,518.7794529253538,0.3805189361939421,0,Default
46,55939.5389130178,636.1713702131599,0.5602046991407377,0,Default
52,73723.45530830973,657.6765711672338,0.5548363309542549,8,No Default
73,111203.71374879865,710.5027687532304,0.017853525627120594,3,No Default
54,39954.83052588572,709.797503467002,0.32303869545186836,9,No Default
47,91752.43427543173,826.8075898600581,0.11903713107585039,6,No Default
20,88394.1208554047,760.4823058883209,0.4388543516404593,26,No Default
